persona_id,trait_name,trait_category,inferred_value,ground_truth_value,similarity_score,confidence,rationale,is_selected
persona_039,ancestry,demographic,American,Vietnamese,0.0,0.5,Implied by U.S. citizenship and focus on domestic U.S. government and policy websites. No information suggests recent immigration.,False
persona_039,religion,demographic,Religiously unaffiliated,Religiously Unaffiliated,1.0,0.4,Complete absence of any religious or spiritual websites in the browsing history.,False
persona_039,place of birth,demographic,Virginia/VA,Virginia/VA,1.0,0.2,"A weak inference based on a visit to `www.virginia.org`, suggesting a connection or residency in the state.",False
persona_039,citizenship,demographic,U.S. citizen,Born in the United States,0.615,0.95,"Browsing multiple U.S. government domains (`.gov`) like `justice.gov` and `cops.usdoj.gov`, indicating civic and professional engagement within the U.S.",False
persona_039,income,demographic,115000.0,115000.0,1.0,0.6,"Estimated salary for a police management position in a U.S. locality, consistent with the inferred profession and location.",False
persona_039,education,demographic,Bachelor's degree,Bachelor's degree,1.0,0.75,A degree is typical for a law enforcement management role. Interest in `www.columbiasouthern.edu` suggests engagement with higher education.,False
persona_039,employment status,occupational,"Civilian employed, at work","Civilian employed, at work",1.0,0.95,"Extensive browsing of professional sites related to law enforcement (`policemag.com`, `powerdms.com`, `police1.com`) indicates current employment.",False
persona_039,industry category,occupational,Public Administration,"ADM-Justice, Public Order, And Safety Activities",0.533,0.9,"The profession is in law enforcement, which falls under government and public administration.",False
persona_039,occupation category,occupational,First-Line Supervisors of Police and Detectives,PRT-Police Officers,0.582,0.85,"Browsing police management software (`powerdms.com`), policy journals (`nationalaffairs.com`), and management associations (`icma.org`) points to a supervisory role.",True
persona_039,class of worker,occupational,Government employee - Local,"Local government employee (city, county, etc.)",0.868,0.9,"Policing is predominantly a function of local (city or county) government, aligning with sites like `icma.org`.",False
persona_039,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.5,There is no direct evidence in the browsing history to suggest military service.,False
persona_039,marital status,demographic,Married,Married,1.0,0.85,"The strong and repeated focus on family-oriented sites (`familydestinationsguide.com`, `momjunction.com`) implies a family unit, likely a marriage.",False
persona_039,household type,demographic,Married couple household,Married couple household with children of the householder less than 18,0.679,0.8,"Follows from the inference of being married and having children, based on browsing family and parenting sites.",False
persona_039,household language,demographic,English only,English only,1.0,0.9,"All browsed websites are in English, with no indication of interest in other languages.",False
persona_039,family presence and age,demographic,With related children of the householder under 18 years,With related children 5 to 17 years only,0.628,0.9,Visits to sites like `momjunction.com` and `familyeducation.com` are strong indicators of parenting children who are likely of school age.,False
persona_039,health insurance,demographic,With health insurance coverage,With health insurance coverage,1.0,0.95,Government employment in a management role in the U.S. almost universally includes health insurance benefits.,True
persona_039,disability,demographic,nan,None,0.305,0.6,"No websites visited relate to disability services or conditions, and the inferred profession has physical requirements.",False
persona_039,ideology,psychographic,Conservative,Conservative,1.0,0.9,Visits to conservative policy journals and organizations like `rightoncrime.com` and `www.nationalaffairs.com`.,False
persona_039,political views,psychographic,Republican,Republican,1.0,0.8,"The conservative ideology inferred from policy sites strongly aligns with the Republican party platform, especially on issues of crime and governance.",True
persona_039,lifestyle,behavioral,Busy professional and family-oriented,Active and disciplined,0.362,0.8,"Browsing history shows a blend of demanding professional interests (police management, policy) and active family life (parenting, vacation planning).",False
persona_039,personal time,behavioral,Planning family activities and engaging in professional self-improvement,Spends time with family and exploring new gadgets,0.33,0.7,"Free time appears to be split between researching family travel (`familydestinationsguide.com`) and reading professional materials (`policemag.com`, `nationalaffairs.com`).",False
persona_039,mannerisms,behavioral,"Authoritative, direct, and uses professional jargon",Constantly checks his surroundings,0.089,0.4,"A stereotypical inference based on the high-level law enforcement profession, suggesting a command presence in communication.",False
persona_039,defining quirks,behavioral,"Deeply interested in the intersection of policy, forensics, and technology in policing",Enthusiast of technology and gadgets,0.18,0.6,"The specific combination of sites shows a focus beyond daily duties, extending to policy software (`powerdms.com`), digital forensics (`adfsolutions.com`), and reform policy (`rightoncrime.com`).",False
persona_039,detailed job description,occupational,"A female police manager in a local department, focused on operational policy, digital forensics, and conservative criminal justice reforms.","Maintains law and order, prevents crime, and ensures public safety",0.375,0.8,"A synthesis of evidence: female-oriented sites (`modernmama`), police management sites (`police1`, `powerdms`), and conservative policy journals (`nationalaffairs`, `rightoncrime.com`).",False
persona_039,Big Five - Openness,psychographic,Average,Average,1.0,0.7,"A leadership role in a high-stress, hierarchical field like law enforcement suggests high conscientiousness, low neuroticism, and the assertiveness for command (high extraversion, low agreeableness).",False
persona_039,Big Five - Conscientiousness,psychographic,High,Extremely High,0.67,0.7,"A leadership role in a high-stress, hierarchical field like law enforcement suggests high conscientiousness, low neuroticism, and the assertiveness for command (high extraversion, low agreeableness).",False
persona_039,Big Five - Extraversion,psychographic,High,High,1.0,0.7,"A leadership role in a high-stress, hierarchical field like law enforcement suggests high conscientiousness, low neuroticism, and the assertiveness for command (high extraversion, low agreeableness).",False
persona_039,Big Five - Agreeableness,psychographic,Low,Average,0.0,0.7,"A leadership role in a high-stress, hierarchical field like law enforcement suggests high conscientiousness, low neuroticism, and the assertiveness for command (high extraversion, low agreeableness).",False
persona_039,Big Five - Neuroticism,psychographic,Low,Low,1.0,0.7,"A leadership role in a high-stress, hierarchical field like law enforcement suggests high conscientiousness, low neuroticism, and the assertiveness for command (high extraversion, low agreeableness).",True
persona_040,age,demographic,26,78,0.0,0.7,"The domain retiregenz.com specifically targets Gen Z for retirement planning, strongly suggesting the user is in this age demographic.",False
persona_040,sex,demographic,Female,Male,0.0,0.7,"Browsing history includes craftyourhappyplace.com and form.flodesk.com, platforms and topics that have a predominantly female audience.",False
persona_040,race,demographic,White,Black or African American alone,0.532,0.2,"A weak demographic inference based on the high probability of UK residency, where White is the majority ethnic group. No direct evidence.",False
persona_040,ancestry,demographic,British,African,0.0,0.8,"Multiple domains with the "".co.uk"" top-level domain (hearingaid.org.uk, dynamicnumbers.mediahawk.co.uk) strongly indicate UK ties.",False
persona_040,religion,demographic,Religiously unaffiliated,Catholic,0.577,0.3,"Lack of any religious domains combined with a likely younger age demographic, where religious affiliation is generally lower.",False
persona_040,place of birth,demographic,United Kingdom,Georgia/GA,0.397,0.85,"The use of UK-specific services like hearingaid.org.uk and marketing tool mediahawk.co.uk suggests long-term residency, likely from birth.",False
persona_040,citizenship,demographic,British,Born in the United States,0.376,0.85,Browsing UK-specific health and business services strongly implies UK citizenship and residency.,False
persona_040,income,demographic,Lower-middle income,13900.0,0.0,0.4,"Inferred from running a small-scale business related to crafts (craftyourhappyplace.com, flodesk.com), suggesting a modest, non-corporate income.",False
persona_040,education,demographic,Bachelor's degree,Grade 10,0.336,0.3,"A speculative inference. Running a small business and interest in psychology suggests a level of higher education, but there is no direct evidence.",False
persona_040,employment status,occupational,Self-employed,Not in labor force,0.385,0.8,Use of business tools like Flodesk (email marketing) and Mediahawk (call tracking) points to owning and operating a small business.,False
persona_040,industry category,occupational,Retail Trade (E-commerce),Construction,0.229,0.6,"Combines interest in crafting (craftyourhappyplace.com) with online business tools (flodesk, paypal), suggesting an online craft store.",True
persona_040,occupation category,occupational,Artisans and craft artists,Construction Worker,0.376,0.7,Directly supported by visiting craftyourhappyplace.com and tools suggesting the monetization of a craft.,True
persona_040,class of worker,occupational,Self-employed in own not incorporated business,Retired,0.091,0.7,The scale of business implied by a crafting site and simple marketing tools is consistent with a sole proprietorship rather than a larger incorporated company.,False
persona_040,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.95,"Complete absence of any military, veteran affairs, or related government domains.",False
persona_040,marital status,demographic,Never married,Married,0.661,0.6,"Inferred from the user's young age (Gen Z) and the lack of domains related to marriage, weddings, or partner-focused activities.",False
persona_040,household type,demographic,"Female householder, living alone","Married couple household, no children of the householder less than 18",0.524,0.5,"Based on the inferred sex, age, and marital status, with no indication of roommates or family.",False
persona_040,household language,demographic,English only,English only,1.0,0.95,"All browsed domains are in English, and several are UK-specific.",False
persona_040,family presence and age,demographic,No related children,No related children,1.0,0.7,"No domains related to parenting, childcare, or schools, which is consistent with the inferred young age and single status.",False
persona_040,health insurance,demographic,With health insurance coverage,With health insurance coverage,1.0,0.98,Inferred UK residency implies coverage under the National Health Service (NHS).,False
persona_040,disability,demographic,With a disability,With a disability,1.0,0.95,"Very strong evidence from visiting hearingaid.org.uk and udservices.org, a site for services for adults with disabilities.",False
persona_040,ideology,psychographic,Progressive,Conservative,0.0,0.4,"Interest in psychology, mental wellness (themindsjournal.com), and creative self-expression (craftyourhappyplace.com) often aligns with progressive values.",False
persona_040,political views,psychographic,Center-Left,Republican,0.0,0.2,A weak inference based on the assumed progressive ideology. No direct evidence from political sites.,False
persona_040,lifestyle,behavioral,Creative and entrepreneurial,Slow-paced and peaceful,0.257,0.8,"The combination of crafting/DIY sites (craftyourhappyplace.com, mrhandyman.com) and business tools (flodesk, mediahawk) indicates a lifestyle focused on creating and selling.",True
persona_040,personal time,behavioral,Spends free time on DIY crafts and managing an online business.,Spends personal time in quiet reflection or prayer,0.361,0.85,"Directly supported by domains like craftyourhappyplace.com, flodesk.com, and paypal.com.",False
persona_040,mannerisms,behavioral,Introspective and detail-oriented,Warm smile and a habit of nodding while listening to others,0.353,0.4,"Inferred from interest in psychology (psychologyhouse.org, themindsjournal.com) and the need for precision in running a business and crafting.",False
persona_040,defining quirks,behavioral,A passion for turning handmade crafts into a viable business.,Dedicated to maintaining a healthy lifestyle despite age and disability,0.297,0.7,The pattern of visiting both creative hobby sites and specific business marketing tools reveals this specific interest.,True
persona_040,detailed job description,occupational,"Designs, creates, and sells products online, managing their own marketing via email campaigns and customer analytics, while also handling home repairs.",Retired construction worker,0.42,0.8,"Synthesized from craftyourhappyplace.com (creation), flodesk/mediahawk (marketing), and mrhandyman.com (practical skills).",False
persona_040,Big Five - Openness,psychographic,High,Extremely High,0.67,0.6,"High Openness from creativity (craftyourhappyplace). High Conscientiousness from business management (flodesk) and future planning (retiregenz). Low Extraversion from solitary online work. High Agreeableness from support sites (heartwisesupport). High Neuroticism from seeking info on multiple health/psychology concerns (hearingaid.org.uk, themindsjournal.com).",False
persona_040,Big Five - Conscientiousness,psychographic,High,Average,0.0,0.6,"High Openness from creativity (craftyourhappyplace). High Conscientiousness from business management (flodesk) and future planning (retiregenz). Low Extraversion from solitary online work. High Agreeableness from support sites (heartwisesupport). High Neuroticism from seeking info on multiple health/psychology concerns (hearingaid.org.uk, themindsjournal.com).",False
persona_040,Big Five - Extraversion,psychographic,Low,Low,1.0,0.6,"High Openness from creativity (craftyourhappyplace). High Conscientiousness from business management (flodesk) and future planning (retiregenz). Low Extraversion from solitary online work. High Agreeableness from support sites (heartwisesupport). High Neuroticism from seeking info on multiple health/psychology concerns (hearingaid.org.uk, themindsjournal.com).",True
persona_040,Big Five - Agreeableness,psychographic,High,Average,0.0,0.6,"High Openness from creativity (craftyourhappyplace). High Conscientiousness from business management (flodesk) and future planning (retiregenz). Low Extraversion from solitary online work. High Agreeableness from support sites (heartwisesupport). High Neuroticism from seeking info on multiple health/psychology concerns (hearingaid.org.uk, themindsjournal.com).",False
persona_040,Big Five - Neuroticism,psychographic,High,Average,0.0,0.6,"High Openness from creativity (craftyourhappyplace). High Conscientiousness from business management (flodesk) and future planning (retiregenz). Low Extraversion from solitary online work. High Agreeableness from support sites (heartwisesupport). High Neuroticism from seeking info on multiple health/psychology concerns (hearingaid.org.uk, themindsjournal.com).",False
persona_041,age,demographic,35,50,0.5,0.8,Browsing www.louisianayr.com (Louisiana Young Republicans) suggests an age between 18-40. The established career focus (ioscm.com) and hobbies (familyhandyman.com) point towards the upper end of this range.,False
persona_041,sex,demographic,Male,Male,1.0,0.85,"Hobbies like building custom fishing rods (mudhole.com), woodworking (ana-white.com, forest2home.com), and general DIY (familyhandyman.com) are stereotypically male-dominated.",False
persona_041,race,demographic,White alone,White alone,1.0,0.6,"Involvement with the Republican party in Louisiana (www.lagop.com), a demographic that is predominantly white, makes this the most probable inference in the absence of other data.",False
persona_041,ancestry,demographic,American,English,0.0,0.7,"Deep involvement in local U.S. politics (www.lagop.com, www.louisianayr.com) suggests a strong American identity, with no indication of other specific ancestry.",True
persona_041,religion,demographic,Christian,Protestant,0.0,0.9,"Directly browsed christianeducatorsacademy.com, indicating an affiliation with or interest in Christian education.",False
persona_041,place of birth,demographic,Louisiana/LA,Louisiana/LA,1.0,0.8,Strong and specific political engagement in Louisiana via www.lagop.com (Louisiana GOP) and www.louisianayr.com (Louisiana Young Republicans).,True
persona_041,citizenship,demographic,Born in the United States,Born in the United States,1.0,0.9,"Active participation in a state-level political party (www.lagop.com) strongly implies U.S. citizenship. Combined with the Louisiana location, a U.S. birth is most likely.",False
persona_041,income,demographic,85000.0,142000.0,0.715,0.6,A role in supply chain management (inferred from ioscm.com) in an industrial sector (valmet.com) in Louisiana typically commands this level of salary. Products.gobankingrates.com indicates financial awareness.,True
persona_041,education,demographic,Bachelor’s degree,Regular high school diploma,0.604,0.7,"Pursuing professional credentials in supply chain management (www.ioscm.com) and interest in Autodesk software suggests a foundational college education, likely a bachelor's degree required for such a role.",False
persona_041,employment status,occupational,"Civilian employed, at work","Civilian employed, at work",1.0,0.95,"Browsing sites for professional development (trainingcred.com, www.ioscm.com) and industrial suppliers (www.valmet.com) indicates current employment.",False
persona_041,industry category,occupational,Manufacturing,TRN-Warehousing And Storage,0.318,0.8,"Visits to www.valmet.com (pulp, paper, energy tech) and www.directpumpsandtanks.co.uk (industrial components) point to a heavy industry or manufacturing setting.",True
persona_041,occupation category,occupational,Supply Chain Manager,TRN-Pumping Station Operators,0.223,0.9,Explicit interest in the Institute of Supply Chain Management (www.ioscm.com) is a very strong indicator of this profession.,False
persona_041,class of worker,occupational,Employee of a private for-profit company or individual,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",0.91,0.8,"The inferred industry (manufacturing) and specific company visited (www.valmet.com) are private, for-profit entities.",True
persona_041,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.9,"There are no domains related to the military, VA, or veteran's groups.",False
persona_041,marital status,demographic,Married,Married,1.0,0.6,"Browsing www.familyhandyman.com and www.ana-white.com (DIY furniture) often correlates with homeownership and setting up a household, which is common for married individuals in their 30s.",False
persona_041,household type,demographic,Married couple household,"Married couple household, no children of the householder less than 18",0.673,0.6,Follows from the 'Married' inference. The focus on home projects (familyhandyman.com) suggests a shared living space.,False
persona_041,household language,demographic,English only,English only,1.0,0.95,"All browsed domains are in English, and the focus is on U.S. (Louisiana) organizations.",False
persona_041,family presence and age,demographic,No related children under 18,No related children,0.752,0.5,"While home-oriented, the ""Young Republicans"" affiliation and time-intensive, individual hobbies (rod building, fly fishing) may suggest a life stage before children.",False
persona_041,health insurance,demographic,With health insurance coverage,With health insurance coverage,1.0,0.9,"Full-time professional employment in the U.S., as inferred from career-related sites, almost always includes health insurance coverage.",False
persona_041,disability,demographic,nan,None,0.305,0.9,"No visits to websites related to disability services, benefits, or accessibility. The active, hands-on hobbies also suggest no significant physical limitations.",False
persona_041,ideology,psychographic,Conservative,Conservative,1.0,0.95,Direct evidence from visiting the websites for the Louisiana Republican Party (www.lagop.com) and Louisiana Young Republicans (www.louisianayr.com).,False
persona_041,political views,psychographic,Republican,Republican,1.0,0.95,"Explicitly browsing www.lagop.com, the official website for the Republican Party of Louisiana.",False
persona_041,lifestyle,behavioral,Hands-on and self-reliant,Active and hands-on,0.645,0.9,"Extensive browsing of DIY sites (instructables.com, addicted2diy.com), woodworking (ana-white.com), and building gear from scratch (mudhole.com) indicates a ""doer"" lifestyle.",False
persona_041,personal time,behavioral,"Woodworking, building custom fishing rods, and political activism",Spends free time working on DIY projects or fishing,0.41,0.9,"Directly supported by visits to www.forest2home.com (woodworking), mudhole.com (rod building), flyfishfinesse.com (fishing), and www.lagop.com (politics).",False
persona_041,mannerisms,behavioral,Methodical and detail-oriented,Often uses hand gestures when explaining something,0.28,0.7,"Engagement in precise hobbies like building fishing rods (mudhole.com) and following DIY plans (instructables.com), plus a technical profession, suggests a careful, step-by-step approach.",False
persona_041,defining quirks,behavioral,Passion for building custom fishing equipment from scratch.,Has a knack for improvising solutions to mechanical problems,0.358,0.8,"Visiting mudhole.com, a large and specific supplier for custom rod building, indicates a deep, non-casual commitment to this specific hobby.",False
persona_041,detailed job description,occupational,"Manages the logistics and procurement of industrial equipment and materials, possibly for a paper or energy company, involving sourcing parts and ensuring supply chain efficiency.",Operates and maintains pumping systems for warehouses and storage facilities,0.516,0.85,"Synthesizes evidence from ioscm.com (supply chain), valmet.com (paper/energy industry), and directpumpsandtanks.co.uk (industrial parts).",False
persona_041,Big Five - Agreeableness,psychographic,Average,High,0.0,0.5,Political activism (lagop.com) can require both cooperation (working within a party) and lower agreeableness (confronting opposition). The overall signal is mixed.,False
persona_041,Big Five - Conscientiousness,psychographic,High,Extremely Low,0.455,0.9,"Strong interest in professional development (ioscm.com), and engagement in detail-oriented, project-based hobbies (mudhole.com, instructables.com, ana-white.com) indicate diligence and organization.",False
persona_041,Big Five - Extraversion,psychographic,High,Average,0.0,0.7,Active involvement in political organizations like the Young Republicans (louisianayr.com) requires social engagement and a willingness to be in group settings.,False
persona_041,Big Five - Neuroticism,psychographic,Low,Average,0.0,0.7,"Hobbies like fly fishing (flyfishfinesse.com) and woodworking are often calming and require focus and patience, which are traits associated with low neuroticism.",False
persona_041,Big Five - Openness,psychographic,High,Extremely High,0.67,0.8,"Learns new, complex skills (rod building via mudhole.com, woodworking via ana-white.com), seeks professional credentials (ioscm.com), and stays informed on news and politics (politico.com, nytimes.com).",False
persona_042,age,demographic,36,13,0.233,0.8,"Browsing sites for parents with school-age children (sciencebuddies.org, mkewithkids.com) suggests an age range of mid-30s to early 40s.",False
persona_042,sex,demographic,Female,Male,0.0,0.85,"Visited sites with predominantly female audiences, such as goodhousekeeping.com, easyfamilyrecipes.com, and mkewithkids.com.",False
persona_042,race,demographic,White alone,White alone,1.0,0.3,"Based on the demographic majority of the inferred location (Milwaukee, WI), not on direct evidence from browsing history.",False
persona_042,ancestry,demographic,American,American,1.0,0.2,Default inference in the absence of specific heritage or genealogy websites. All browsed sites are US-centric.,False
persona_042,religion,demographic,Religiously unaffiliated,Religiously Unaffiliated,1.0,0.4,"Absence of any websites related to religion, churches, or faith-based organizations.",False
persona_042,place of birth,demographic,Texas/TX,Texas/TX,1.0,0.4,"Browsed the Texas Health and Human Services website (hhs.texas.gov), which could indicate a connection to the state, such as a place of birth, before moving to the current inferred location.",False
persona_042,citizenship,demographic,U.S. citizen,Born in the United States,0.615,0.95,"Utilized U.S. federal (healthcare.gov) and state (hhs.texas.gov) government websites for essential services, strongly indicating citizenship.",False
persona_042,income,demographic,45000.0,0,0.775,0.7,"Extensive research on government health insurance (healthcare.gov) and financial comparison sites (valuepenguin.com, lendingtree.com) suggests a lower-to-middle income and budget-consciousness.",False
persona_042,education,demographic,"Some college, no degree",Grade 7,0.225,0.6,Browsing is practical and not related to higher education or professional development. Sites like wikihow.com and theodysseyonline.com align with this educational level.,False
persona_042,employment status,occupational,"Civilian employed, at work",Unemployed,0.345,0.5,"Seeking health insurance on the marketplace suggests employment that does not offer benefits, such as part-time, gig, or self-employment.",False
persona_042,industry category,occupational,Other services (except public administration),Not applicable,0.068,0.2,"A speculative guess based on the lack of any specific industry-related browsing, suggesting a flexible or non-specialized service job.",False
persona_042,occupation category,occupational,Office and Administrative Support Occupations,Student,0.19,0.2,"Highly speculative inference for a common, flexible job category that may lack benefits, consistent with the user's insurance search.",False
persona_042,class of worker,occupational,Self-employed in own not incorporated business,Not applicable,0.043,0.5,The need to find individual health insurance via healthcare.gov is a strong indicator of being self-employed or a freelancer.,False
persona_042,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.9,"No visits to VA, military, or veteran-specific resource sites.",False
persona_042,marital status,demographic,Married,Never married or under 15 years old,0.333,0.7,"Browsing is heavily focused on family life, including family recipes (easyfamilyrecipes.com) and activities for children (mkewithkids.com).",False
persona_042,household type,demographic,"Married couple household, own children of the householder are present","Female householder, no spouse/partner present, with children of the householder less than 18",0.77,0.8,"Combination of family-oriented sites (goodhousekeeping.com) and sites specifically for children's activities and projects (mkewithkids.com, sciencebuddies.org).",False
persona_042,household language,demographic,English only,Spanish,0.562,0.95,All visited domains are in English.,False
persona_042,family presence and age,demographic,Own children under 18 years,With related children 5 to 17 years only,0.549,0.9,"Visited sciencebuddies.org (for K-12 science projects) and mkewithkids.com, which directly points to having school-age children at home.",True
persona_042,health insurance,demographic,With health insurance coverage,With health insurance coverage,1.0,0.5,"The user is actively and diligently searching for a plan on healthcare.gov and healthinsurance.org, implying their goal is to obtain coverage.",True
persona_042,disability,demographic,nan,None,0.305,0.8,"No browsing of websites related to disability benefits, specific medical conditions, or accessibility resources.",False
persona_042,ideology,psychographic,Liberal,Undecided,0.0,0.3,Use and apparent trust in government social programs like the ACA (healthcare.gov) can be weakly correlated with a more liberal ideology.,False
persona_042,political views,psychographic,Democrat,Undecided,0.0,0.2,"A weak inference based on the support for government-run programs, which aligns more closely with the Democratic Party platform. No direct political sites were visited.",True
persona_042,lifestyle,behavioral,Family-oriented and frugal,Active and social,0.476,0.8,"Browsing history is dominated by family activities, parenting resources, and financial/insurance comparison shopping.",False
persona_042,personal time,behavioral,Finding local activities for her children and managing household finances.,Spends free time playing video games or drawing,0.3,0.7,"Direct reflection of browsing behavior, which includes mkewithkids.com, easyfamilyrecipes.com, and financial sites like valuepenguin.com.",False
persona_042,mannerisms,behavioral,Pragmatic and solution-oriented.,Often uses hand gestures while speaking,0.119,0.4,"The browsing pattern is not for entertainment but for solving specific problems: finding insurance, finding recipes, finding kids' activities.",True
persona_042,defining quirks,behavioral,Extremely resourceful at finding deals and free local events.,Loves to doodle and sketch,0.276,0.6,"Combines the focus on financial tools (lendingtree, valuepenguin) with local, child-focused activities (mkewithkids.com).",False
persona_042,detailed job description,occupational,Works from home as a freelance administrative assistant or virtual assistant for several small businesses.,Attends school and completes homework,0.259,0.2,A speculative narrative combining the inference of self-employment (from insurance search) with the need for a flexible job compatible with raising children.,False
persona_042,Big Five - Agreeableness,psychographic,High,Average,0.0,0.5,"Focus on family harmony, home life, and children's well-being (goodhousekeeping.com, easyfamilyrecipes.com) suggests a high degree of agreeableness.",False
persona_042,Big Five - Conscientiousness,psychographic,High,Extremely High,0.67,0.8,Diligent and methodical research into complex topics like health insurance and finance across multiple official and comparison websites demonstrates high conscientiousness.,False
persona_042,Big Five - Extraversion,psychographic,Average,Extremely High,0.376,0.4,"Seeks out social activities for her family (mkewithkids.com) but the browsing itself is a solitary research activity, suggesting a balance.",False
persona_042,Big Five - Neuroticism,psychographic,High,Extremely Low,0.455,0.6,The intense and focused search on essential needs like health insurance and finances suggests a high level of anxiety or stress about security and stability.,False
persona_042,Big Five - Openness,psychographic,Low,Average,0.0,0.7,"Browsing is limited to conventional, practical, and domestic topics (Good Housekeeping, WikiHow). There is no evidence of interest in abstract ideas, art, or novel experiences.",True
persona_043,age,demographic,38,25,0.567,0.75,"A ""working mom"" who is a Nurse Educator implies an age range. This requires an RN, clinical experience, and an MSN, placing her in her 30s. Having a school-age child (suggested by iepmommy.com) further refines this estimate.",True
persona_043,sex,demographic,Female,Female,1.0,0.99,"Browsing history includes ""www.thecrazyworkingmom.com"", ""www.workingmomsbalance.com"", and ""iepmommy.com"", all of which strongly indicate a female identity.",True
persona_043,race,demographic,White alone,White alone,1.0,0.2,"This is a weak demographic assumption based on the overall profile of a nurse educator in Arkansas, with no direct evidence from the browsing history.",False
persona_043,ancestry,demographic,American,European,0.0,0.3,"No specific ancestry is indicated. ""American"" is inferred based on the US-centric nature of all visited domains and likely US birth.",False
persona_043,religion,demographic,Religiously unaffiliated,Religiously Unaffiliated,1.0,0.3,"There are no visits to any religious websites or domains, suggesting religion is not a significant part of her life.",False
persona_043,place of birth,demographic,Arkansas/AR,Arkansas/AR,1.0,0.6,"Multiple visited domains are specific to Arkansas (archildrens.org, uams.edu, thecentersar.com), suggesting long-term residency, possibly birth.",False
persona_043,citizenship,demographic,Born in the United States,Born in the United States,1.0,0.8,"All domains are US-centric, including state university (uams.edu) and local organizations. There is no indication of immigration or naturalization processes.",False
persona_043,income,demographic,85000.0,47000.0,0.81,0.7,"An estimated salary for a Nurse Educator (nurseseducator.com) with a master's degree (inferred from hbs.edu interest) working in the Arkansas healthcare system (uams.edu, archildrens.org).",False
persona_043,education,demographic,Master’s degree,GED or alternative credential,0.312,0.9,"The role of a ""Nurse Educator"" typically requires a Master of Science in Nursing (MSN). Interest in Harvard Business School Online (online.hbs.edu) supports a high level of educational attainment.",False
persona_043,employment status,occupational,"Civilian employed, at work","Civilian employed, at work",1.0,0.95,"The ""working mom"" identity from multiple domains and active job market browsing (roberthalf.com) confirm employment.",False
persona_043,industry category,occupational,Healthcare and Social Assistance,PRF-Employment Services,0.365,0.99,"Directly supported by visits to nurseseducator.com, nursingeducation.org, archildrens.org, and uams.edu.",False
persona_043,occupation category,occupational,Nurse Educator,MED-Licensed Practical And Licensed Vocational Nurses,0.626,0.95,"Explicitly browsing nurseseducator.com and nursingeducation.org, combined with an interest in management (managementweekly.org), points directly to this profession.",False
persona_043,class of worker,occupational,Employee of a private not-for-profit company or state government,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",0.841,0.8,Likely employed by a non-profit hospital (like archildrens.org) or a state institution (like uams.edu).,False
persona_043,veteran status,demographic,Non-Veteran,Non-Veteran,1.0,0.9,"No domains visited relate to military service, veterans' affairs, or benefits.",False
persona_043,marital status,demographic,Married,Married,1.0,0.6,"The ""working mom"" blog theme often targets a married demographic, though this is an assumption.",False
persona_043,household type,demographic,"Married couple household, with related children",Married couple household with children of the householder less than 18,0.796,0.6,"Inferred from the ""working mom"" persona and the presence of a child (iepmommy.com), assuming a two-parent household.",True
persona_043,household language,demographic,English only,English only,1.0,0.99,All visited domains are in English.,False
persona_043,family presence and age,demographic,Has at least one school-age child with a disability,With related children 5 to 17 years only,0.487,0.95,"The domain ""iepmommy.com"" is specific to mothers of children with an Individualized Education Program (IEP), indicating a school-age child with special needs.",False
persona_043,health insurance,demographic,With health insurance coverage,With health insurance coverage,1.0,0.95,"As a professional in the healthcare industry (nursing), it is extremely likely she has health insurance.",False
persona_043,disability,demographic,nan,None,0.305,0.8,No sites visited suggest the user herself has a disability; the focus (iepmommy.com) is on her child's needs.,True
persona_043,ideology,psychographic,Progressive,Progressive,1.0,0.6,"Interest in sites like ""thediversitymovement.com"" and the family volunteering site ""doinggoodtogether.org"" suggests progressive social values.",False
persona_043,political views,psychographic,Democrat,Democrat,1.0,0.5,"Inferred from a progressive ideology that aligns more closely with the Democratic party platform, though evidence is indirect.",False
persona_043,lifestyle,behavioral,"Busy, ambitious, and family-focused",Busy and health-conscious,0.557,0.9,"The combination of career advancement sites (roberthalf.com, hbs.edu), demanding job sites (nurseseducator.com), and intensive parenting sites (iepmommy.com, workingmomsbalance.com) paint a picture of a very busy life.",False
persona_043,personal time,behavioral,Researching resources for her child and pursuing professional development,Spends time with children or studying,0.415,0.85,"Browsing is heavily focused on two areas: her child's specific needs (iepmommy.com, thecentersar.com) and her career (roberthalf.com, hbs.edu).",False
persona_043,mannerisms,behavioral,"Organized, empathetic, and communicative",Always carries a reusable water bottle,0.166,0.7,"These are professional traits required for a Nurse Educator, who must teach, manage, and care for others effectively.",False
persona_043,defining quirks,behavioral,A passionate advocate for her child's special educational needs,Enjoys adventurous activities,0.292,0.9,"Visiting a niche site like ""iepmommy.com"" shows a deep, defining commitment to navigating the special education system for her child.",False
